,experiment_id,study_id,experiment_type,experiment_type_id,experiment_control,source_id,reference_source,comments
2892,,SDY2545,vaccination experiment,,1,,,
2893,,SDY2545,vaccination experiment,,1,,,
2894,,SDY2545,vaccination experiment,,1,,,
2895,,SDY2545,vaccination experiment,,1,,,
2896,,SDY2545,vaccination experiment,,1,,,
2897,,SDY2545,vaccination experiment,,1,,,
2898,,SDY2545,vaccination experiment,,1,,,
2899,,SDY2545,vaccination experiment,,1,,,
2900,,SDY2545,vaccination experiment,,1,,,
2901,,SDY2545,vaccination experiment,,1,,,
2902,,SDY2545,vaccination experiment,,1,,,
2903,,SDY2546,vaccination experiment,,1,,,
2904,,SDY2546,vaccination experiment,,1,,,
2905,,SDY2546,vaccination experiment,,1,,,
2906,,SDY2546,vaccination experiment,,1,,,
2907,,SDY2546,vaccination experiment,,1,,,
2908,,SDY2546,vaccination experiment,,1,,,
2909,,SDY2546,vaccination experiment,,1,,,
2910,,SDY2546,vaccination experiment,,1,,,
2911,,SDY2547,vaccination experiment,,1,,,
2912,,SDY2547,vaccination experiment,,1,,,
2913,,SDY2547,vaccination experiment,,1,,,
2914,,SDY2547,vaccination experiment,,1,,,
2915,,SDY2548,vaccination experiment,,1,,,
2916,,SDY2548,vaccination experiment,,1,,,
2917,,SDY2548,vaccination experiment,,1,,,
2918,,SDY2548,vaccination experiment,,1,,,
2919,,SDY2549,vaccination experiment,,1,,,
2920,,SDY2549,vaccination experiment,,1,,,
2921,,SDY2549,vaccination experiment,,1,,,
2922,,SDY2549,vaccination experiment,,1,,,
2923,,SDY2549,vaccination experiment,,1,,,
2924,,SDY2549,vaccination experiment,,1,,,
2925,,SDY2550,vaccination experiment,,1,,,
2926,,SDY2550,vaccination experiment,,1,,,
2927,,SDY2550,vaccination experiment,,1,,,
2928,,SDY2550,vaccination experiment,,1,,,
2929,,SDY2550,vaccination experiment,,1,,,
2930,,SDY2551,vaccination experiment,,1,,,
2931,,SDY2552,vaccination experiment,,1,,,
2932,,SDY2552,vaccination experiment,,1,,,
2933,,SDY2552,vaccination experiment,,1,,,
2934,,SDY2553,vaccination experiment,,1,,,
2935,,SDY2553,vaccination experiment,,1,,,
2936,,SDY2553,vaccination experiment,,1,,,
2937,,SDY2553,vaccination experiment,,1,,,
2938,,SDY2554,vaccination experiment,,1,,,
2939,,SDY2554,vaccination experiment,,1,,,
2940,,SDY2554,vaccination experiment,,1,,,
2941,,SDY2554,vaccination experiment,,1,,,
2942,,SDY2554,vaccination experiment,,1,,,
2943,,SDY2555,vaccination experiment,,1,,,
2944,,SDY2555,vaccination experiment,,1,,,
2945,,SDY2555,vaccination experiment,,1,,,
2946,,SDY2555,vaccination experiment,,1,,,
2947,,SDY2555,vaccination experiment,,1,,,
2948,,SDY2555,vaccination experiment,,1,,,
2949,,SDY2555,vaccination experiment,,1,,,
2950,,SDY2555,vaccination experiment,,1,,,
2951,,SDY2555,vaccination experiment,,1,,,
2952,,SDY2555,vaccination experiment,,1,,,
2953,,SDY2555,vaccination experiment,,1,,,
2954,,SDY2556,vaccination experiment,,1,,,
2955,,SDY2556,vaccination experiment,,1,,,
2956,,SDY2556,vaccination experiment,,1,,,
2957,,SDY2556,vaccination experiment,,1,,,
2958,,SDY2556,vaccination experiment,,1,,,
2959,,SDY2556,vaccination experiment,,1,,,
2960,,SDY2556,vaccination experiment,,1,,,
2961,,SDY2556,vaccination experiment,,1,,,
2962,,SDY2556,vaccination experiment,,1,,,
2963,,SDY2556,vaccination experiment,,1,,,
2964,,SDY2556,vaccination experiment,,1,,,
2965,,SDY2556,vaccination experiment,,1,,,
2966,,SDY2557,vaccination experiment,,1,,,
2967,,SDY2557,vaccination experiment,,1,,,
2968,,SDY2557,vaccination experiment,,1,,,
2969,,SDY2557,vaccination experiment,,1,,,
2970,,SDY2557,vaccination experiment,,1,,,
2971,,SDY2557,vaccination experiment,,1,,,
2972,,SDY2558,vaccination experiment,,1,,,
2973,,SDY2558,vaccination experiment,,1,,,
2974,,SDY2558,vaccination experiment,,1,,,
2975,,SDY2558,vaccination experiment,,1,,,
2976,,SDY2558,vaccination experiment,,1,,,
2977,,SDY2558,vaccination experiment,,1,,,
2978,,SDY2559,vaccination experiment,,1,,,
2979,,SDY2559,vaccination experiment,,1,,,
2980,,SDY2559,vaccination experiment,,1,,,
2981,,SDY2559,vaccination experiment,,1,,,
2982,,SDY2561,vaccination experiment,,1,,,
2983,,SDY2561,vaccination experiment,,1,,,
2984,,SDY2562,vaccination experiment,,1,,,
2985,,SDY2562,vaccination experiment,,1,,,
2986,,SDY2563,vaccination experiment,,1,,,
2987,,SDY2563,vaccination experiment,,1,,,
2988,,SDY2564,vaccination experiment,,1,,,
2989,,SDY2564,vaccination experiment,,1,,,
2990,,SDY2565,vaccination experiment,,1,,,
2991,,SDY2565,vaccination experiment,,1,,,
2992,,SDY2565,vaccination experiment,,1,,,
2993,,SDY2566,vaccination experiment,,1,,,
2994,,SDY2566,vaccination experiment,,1,,,
2995,,SDY2566,vaccination experiment,,1,,,
2996,,SDY2566,vaccination experiment,,1,,,
2997,,SDY2566,vaccination experiment,,1,,,
2998,,SDY2566,vaccination experiment,,1,,,
2999,,SDY2566,vaccination experiment,,1,,,
3000,,SDY2566,vaccination experiment,,1,,,
3001,,SDY2566,vaccination experiment,,1,,,
3002,,SDY2566,vaccination experiment,,1,,,
3003,,SDY2575,vaccination experiment,,1,,,
3004,,SDY2575,vaccination experiment,,1,,,
3005,,SDY2575,vaccination experiment,,1,,,
3006,,SDY2575,vaccination experiment,,1,,,
3007,,SDY2575,vaccination experiment,,1,,,
3008,,SDY2576,vaccination experiment,,1,,,
3009,,SDY2576,vaccination experiment,,1,,,
3010,,SDY2576,vaccination experiment,,1,,,
3011,,SDY2576,vaccination experiment,,1,,,
3012,,SDY2576,vaccination experiment,,1,,,
3013,,SDY2577,vaccination experiment,,1,,,
3014,,SDY2577,vaccination experiment,,1,,,
3015,,SDY2577,vaccination experiment,,1,,,
3016,,SDY2577,vaccination experiment,,1,,,
3017,,SDY2577,vaccination experiment,,1,,,
3018,,SDY2577,vaccination experiment,,1,,,
3019,,SDY2577,vaccination experiment,,1,,,
3020,,SDY2577,vaccination experiment,,1,,,
3021,,SDY2577,vaccination experiment,,1,,,
3022,,SDY2577,vaccination experiment,,1,,,
3023,,SDY2578,vaccination experiment,,1,,,
3024,,SDY2578,vaccination experiment,,1,,,
3025,,SDY2578,vaccination experiment,,1,,,
3026,,SDY2579,vaccination experiment,,1,,,
3027,,SDY2579,vaccination experiment,,1,,,
3028,,SDY2463,vaccination experiment,,1,,,
3029,,SDY26,vaccination experiment,,1,,,
3030,,SDY1481,vaccination experiment,,1,,,
3031,,SDY1481,vaccination experiment,,1,,,
3032,,SDY1481,vaccination experiment,,1,,,
3033,,SDY1481,vaccination experiment,,1,,,
3034,,SDY1481,vaccination experiment,,1,,,
3035,,SDY1481,vaccination experiment,,1,,,
3036,,SDY23,vaccination experiment,,1,,,
3037,,SDY35,vaccination experiment,,1,,,
3038,,SDY33,vaccination experiment,,1,,,
3039,,SDY33,vaccination experiment,,1,,,
3040,,SDY33,vaccination experiment,,1,,,
3041,,SDY49,vaccination experiment,,1,,,
3042,,SDY1153,vaccination experiment,,1,,,
3043,,SDY49,vaccination experiment,,1,,,
3044,,SDY1153,vaccination experiment,,1,,,
3045,,SDY50,vaccination experiment,,1,,,
3046,,SDY1154,vaccination experiment,,1,,,
3047,,SDY50,vaccination experiment,,1,,,
3048,,SDY1152,vaccination experiment,,1,,,
3049,,SDY1154,vaccination experiment,,1,,,
3050,,SDY1152,vaccination experiment,,1,,,
3051,,SDY288,vaccination experiment,,1,,,
3052,,SDY288,vaccination experiment,,1,,,
3053,,SDY288,vaccination experiment,,1,,,
3054,,SDY288,vaccination experiment,,1,,,
3055,,SDY288,vaccination experiment,,1,,,
3056,,SDY288,vaccination experiment,,1,,,
3057,,SDY288,vaccination experiment,,1,,,
3058,,SDY288,vaccination experiment,,1,,,
3059,,SDY2586,vaccination experiment,,1,,,
3060,,SDY288,vaccination experiment,,1,,,
3061,,SDY288,vaccination experiment,,1,,,
3062,,SDY288,vaccination experiment,,1,,,
3063,,SDY288,vaccination experiment,,1,,,
3064,,SDY288,vaccination experiment,,1,,,
3065,,SDY288,vaccination experiment,,1,,,
3066,,SDY288,vaccination experiment,,1,,,
3067,,SDY288,vaccination experiment,,1,,,
3068,,SDY288,vaccination experiment,,1,,,
3069,,SDY288,vaccination experiment,,1,,,
3070,,SDY288,vaccination experiment,,1,,,
3071,,SDY288,vaccination experiment,,1,,,
3072,,SDY288,vaccination experiment,,1,,,
3073,,SDY288,vaccination experiment,,1,,,
3074,,SDY288,vaccination experiment,,1,,,
3075,,SDY288,vaccination experiment,,1,,,
3076,,SDY288,vaccination experiment,,1,,,
3077,,SDY288,vaccination experiment,,1,,,
3078,,SDY288,vaccination experiment,,1,,,
3079,,SDY288,vaccination experiment,,1,,,
3080,,SDY288,vaccination experiment,,1,,,
3081,,SDY288,vaccination experiment,,1,,,
3082,,SDY288,vaccination experiment,,1,,,
3083,,SDY288,vaccination experiment,,1,,,
3084,,SDY288,vaccination experiment,,1,,,
3085,,SDY288,vaccination experiment,,1,,,
3086,,SDY288,vaccination experiment,,1,,,
3087,,SDY288,vaccination experiment,,1,,,
3088,,SDY288,vaccination experiment,,1,,,
3089,,SDY288,vaccination experiment,,1,,,
3090,,SDY288,vaccination experiment,,1,,,
3091,,SDY288,vaccination experiment,,1,,,
3092,,SDY288,vaccination experiment,,1,,,
3093,,SDY288,vaccination experiment,,1,,,
3094,,SDY288,vaccination experiment,,1,,,
3095,,SDY288,vaccination experiment,,1,,,
3096,,SDY2591,vaccination experiment,,1,,,
3097,,SDY2591,vaccination experiment,,1,,,
3098,,SDY2592,vaccination experiment,,1,,,
3099,,SDY2188,vaccination experiment,,1,,,
3100,,SDY2593,vaccination experiment,,1,,,
3101,,SDY2593,vaccination experiment,,1,,,
3102,,SDY2597,vaccination experiment,,1,,,
3103,,SDY2597,vaccination experiment,,1,,,
3104,,SDY2597,vaccination experiment,,1,,,
3105,,SDY2599,vaccination experiment,,1,,,
3106,,SDY2599,vaccination experiment,,1,,,
3107,,SDY2599,vaccination experiment,,1,,,
3108,,SDY2599,vaccination experiment,,1,,,
3109,,SDY2599,vaccination experiment,,1,,,
3110,,SDY2599,vaccination experiment,,1,,,
3111,,SDY2599,vaccination experiment,,1,,,
3112,,SDY2599,vaccination experiment,,1,,,
3113,,SDY33,vaccination experiment,,1,,,
3114,,SDY2600,vaccination experiment,,1,,,
3115,,SDY2600,vaccination experiment,,1,,,
3116,,SDY2601,vaccination experiment,,1,,,
3117,,SDY2601,vaccination experiment,,1,,,
3118,,SDY2601,vaccination experiment,,1,,,
3119,,SDY2602,vaccination experiment,,1,,,
3120,,SDY2602,vaccination experiment,,1,,,
3121,,SDY2602,vaccination experiment,,1,,,
3122,,SDY2602,vaccination experiment,,1,,,
3123,,SDY2602,vaccination experiment,,1,,,
3124,,SDY33,vaccination experiment,,1,,,
3125,,SDY2602,vaccination experiment,,1,,,
3126,,SDY2602,vaccination experiment,,1,,,
3127,,SDY2603,vaccination experiment,,1,,,
3128,,SDY2603,vaccination experiment,,1,,,
3129,,SDY2603,vaccination experiment,,1,,,
3130,,SDY2603,vaccination experiment,,1,,,
3131,,SDY2604,vaccination experiment,,1,,,
3132,,SDY2604,vaccination experiment,,1,,,
3133,,SDY2604,vaccination experiment,,1,,,
3134,,SDY2604,vaccination experiment,,1,,,
3135,,SDY2604,vaccination experiment,,1,,,
3136,,SDY2604,vaccination experiment,,1,,,
3137,,SDY2604,vaccination experiment,,1,,,
3138,,SDY2604,vaccination experiment,,1,,,
3139,,SDY2604,vaccination experiment,,1,,,
3140,,SDY2604,vaccination experiment,,1,,,
3141,,SDY2606,vaccination experiment,,1,,,
3142,,SDY2606,vaccination experiment,,1,,,
3143,,SDY2606,vaccination experiment,,1,,,
3144,,SDY2606,vaccination experiment,,1,,,
3145,,SDY2607,vaccination experiment,,1,,,
3146,,SDY2607,vaccination experiment,,1,,,
3147,,SDY2607,vaccination experiment,,1,,,
3148,,SDY2607,vaccination experiment,,1,,,
3149,,SDY2607,vaccination experiment,,1,,,
3150,,SDY146,vaccination experiment,,1,,,
3151,,SDY281,vaccination experiment,,1,,,
3152,,SDY2609,vaccination experiment,,1,,,
3153,,SDY2609,vaccination experiment,,1,,,
3154,,SDY2609,vaccination experiment,,1,,,
3155,,SDY2609,vaccination experiment,,1,,,
3156,,SDY2609,vaccination experiment,,1,,,
3157,,SDY2609,vaccination experiment,,1,,,
3158,,SDY2609,vaccination experiment,,1,,,
3159,,SDY2609,vaccination experiment,,1,,,
3160,,SDY2608,vaccination experiment,,1,,,
3161,,SDY2491,vaccination experiment,,1,,,
3162,,SDY2598,vaccination experiment,,1,,,
3163,,SDY2598,vaccination experiment,,1,,,
3164,,SDY2598,vaccination experiment,,1,,,
3165,,SDY2598,vaccination experiment,,1,,,
3166,,SDY2598,vaccination experiment,,1,,,
3167,,SDY2598,vaccination experiment,,1,,,
3168,,SDY2598,vaccination experiment,,1,,,
3169,,SDY2598,vaccination experiment,,1,,,
3170,,SDY2598,vaccination experiment,,1,,,
3171,,SDY2598,vaccination experiment,,1,,,
3172,,SDY2598,vaccination experiment,,1,,,
3173,,SDY2598,vaccination experiment,,1,,,
3174,,SDY2598,vaccination experiment,,1,,,
3175,,SDY2598,vaccination experiment,,1,,,
3176,,SDY2612,vaccination experiment,,1,,,
3177,,SDY2612,vaccination experiment,,1,,,
3178,,SDY2612,vaccination experiment,,1,,,
3179,,SDY2612,vaccination experiment,,1,,,
3180,,SDY2612,vaccination experiment,,1,,,
3181,,SDY2612,vaccination experiment,,1,,,
3182,,SDY2612,vaccination experiment,,1,,,
3183,,SDY2612,vaccination experiment,,1,,,
3184,,SDY2612,vaccination experiment,,1,,,
3185,,SDY2611,vaccination experiment,,1,,,
3186,,SDY2611,vaccination experiment,,1,,,
3187,,SDY2611,vaccination experiment,,1,,,
3188,,SDY2611,vaccination experiment,,1,,,
3189,,SDY2611,vaccination experiment,,1,,,
3190,,SDY2611,vaccination experiment,,1,,,
3191,,SDY2611,vaccination experiment,,1,,,
3192,,SDY2611,vaccination experiment,,1,,,
3193,,SDY2611,vaccination experiment,,1,,,
3194,,SDY2611,vaccination experiment,,1,,,
3195,,SDY2188,vaccination experiment,,1,,,
3196,,SDY2509,vaccination experiment,,1,,,
3197,,SDY2509,vaccination experiment,,1,,,
3198,,SDY2509,vaccination experiment,,1,,,
3199,,SDY2509,vaccination experiment,,1,,,
3200,,SDY2509,vaccination experiment,,1,,,
3201,,SDY2509,vaccination experiment,,1,,,
3202,,SDY2509,vaccination experiment,,1,,,
3203,,SDY2509,vaccination experiment,,1,,,
3204,,SDY2509,vaccination experiment,,1,,,
3205,,SDY2509,vaccination experiment,,1,,,
3206,,SDY2509,vaccination experiment,,1,,,
3207,,SDY2509,vaccination experiment,,1,,,
3208,,SDY2509,vaccination experiment,,1,,,
3209,,SDY2509,vaccination experiment,,1,,,
3210,,SDY2594,vaccination experiment,,1,,,
3211,,SDY23,vaccination experiment,,1,,,
3212,,SDY22,vaccination experiment,,1,,,
3213,,SDY2621,vaccination experiment,,1,,,
3214,,SDY241,vaccination experiment,,1,,,
3215,,SDY23,vaccination experiment,,1,,,
3216,,SDY22,vaccination experiment,,1,,,
3217,,SDY23,vaccination experiment,,1,,,
3218,,SDY241,vaccination experiment,,1,,,
3219,,SDY23,vaccination experiment,,1,,,
3220,,SDY22,vaccination experiment,,1,,,
3221,,SDY241,vaccination experiment,,1,,,
3222,,SDY23,vaccination experiment,,1,,,
3223,,SDY23,vaccination experiment,,1,,,
3224,,SDY22,vaccination experiment,,1,,,
3225,,SDY23,vaccination experiment,,1,,,
3226,,SDY22,vaccination experiment,,1,,,
3227,,SDY23,vaccination experiment,,1,,,
3228,,SDY22,vaccination experiment,,1,,,
3229,,SDY241,vaccination experiment,,1,,,
3230,,SDY241,vaccination experiment,,1,,,
3231,,SDY241,vaccination experiment,,1,,,
3232,,SDY26,vaccination experiment,,1,,,
3233,,SDY241,vaccination experiment,,1,,,
3234,,SDY241,vaccination experiment,,1,,,
3235,,SDY241,vaccination experiment,,1,,,
3236,,SDY241,vaccination experiment,,1,,,
3237,,SDY24,vaccination experiment,,1,,,
3238,,SDY24,vaccination experiment,,1,,,
3239,,SDY25,vaccination experiment,,1,,,
3240,,SDY25,vaccination experiment,,1,,,
3241,,SDY25,vaccination experiment,,1,,,
3242,,SDY24,vaccination experiment,,1,,,
3243,,SDY25,vaccination experiment,,1,,,
3244,,SDY283,vaccination experiment,,1,,,
3245,,SDY25,vaccination experiment,,1,,,
3246,,SDY26,vaccination experiment,,1,,,
3247,,SDY146,vaccination experiment,,1,,,
3248,,SDY40,vaccination experiment,,1,,,
3249,,SDY40,vaccination experiment,,1,,,
3250,,SDY28,vaccination experiment,,1,,,
3251,,SDY28,vaccination experiment,,1,,,
3252,,SDY28,vaccination experiment,,1,,,
3253,,SDY28,vaccination experiment,,1,,,
3254,,SDY28,vaccination experiment,,1,,,
3255,,SDY39,vaccination experiment,,1,,,
3256,,SDY20,vaccination experiment,,1,,,
3257,,SDY20,vaccination experiment,,1,,,
3258,,SDY29,vaccination experiment,,1,,,
3259,,SDY34,vaccination experiment,,1,,,
3260,,SDY33,vaccination experiment,,1,,,
3261,,SDY38,vaccination experiment,,1,,,
3262,,SDY33,vaccination experiment,,1,,,
3263,,SDY18,vaccination experiment,,1,,,
3264,,SDY18,vaccination experiment,,1,,,
3265,,SDY18,vaccination experiment,,1,,,
3266,,SDY18,vaccination experiment,,1,,,
3267,,SDY19,vaccination experiment,,1,,,
3268,,SDY19,vaccination experiment,,1,,,
3269,,SDY19,vaccination experiment,,1,,,
3270,,SDY19,vaccination experiment,,1,,,
3271,,SDY19,vaccination experiment,,1,,,
3272,,SDY19,vaccination experiment,,1,,,
3273,,SDY16,vaccination experiment,,1,,,
3274,,SDY16,vaccination experiment,,1,,,
3275,,SDY16,vaccination experiment,,1,,,
3276,,SDY16,vaccination experiment,,1,,,
3277,,SDY16,vaccination experiment,,1,,,
3278,,SDY16,vaccination experiment,,1,,,
3279,,SDY18,vaccination experiment,,1,,,
3280,,SDY18,vaccination experiment,,1,,,
3281,,SDY18,vaccination experiment,,1,,,
3282,,SDY18,vaccination experiment,,1,,,
3283,,SDY18,vaccination experiment,,1,,,
3284,,SDY18,vaccination experiment,,1,,,
3285,,SDY18,vaccination experiment,,1,,,
3286,,SDY18,vaccination experiment,,1,,,
3287,,SDY146,vaccination experiment,,1,,,
3288,,SDY146,vaccination experiment,,1,,,
3289,,SDY146,vaccination experiment,,1,,,
3290,,SDY16,vaccination experiment,,1,,,
3291,,SDY40,vaccination experiment,,1,,,
3292,,SDY40,vaccination experiment,,1,,,
3293,,SDY40,vaccination experiment,,1,,,
3294,,SDY28,vaccination experiment,,1,,,
3295,,SDY28,vaccination experiment,,1,,,
3296,,SDY40,vaccination experiment,,1,,,
3297,,SDY40,vaccination experiment,,1,,,
3298,,SDY32,vaccination experiment,,1,,,
3299,,SDY30,vaccination experiment,,1,,,
3300,,SDY31,vaccination experiment,,1,,,
3301,,SDY41,vaccination experiment,,1,,,
3302,,SDY40,vaccination experiment,,1,,,
3303,,SDY40,vaccination experiment,,1,,,
3304,,SDY40,vaccination experiment,,1,,,
3305,,SDY40,vaccination experiment,,1,,,
3306,,SDY41,vaccination experiment,,1,,,
3307,,SDY41,vaccination experiment,,1,,,
3308,,SDY41,vaccination experiment,,1,,,
3309,,SDY21,vaccination experiment,,1,,,
3310,,SDY21,vaccination experiment,,1,,,
3311,,SDY21,vaccination experiment,,1,,,
3312,,SDY21,vaccination experiment,,1,,,
3313,,SDY21,vaccination experiment,,1,,,
3314,,SDY21,vaccination experiment,,1,,,
3315,,SDY21,vaccination experiment,,1,,,
3316,,SDY21,vaccination experiment,,1,,,
3317,,SDY21,vaccination experiment,,1,,,
3318,,SDY21,vaccination experiment,,1,,,
3319,,SDY30,vaccination experiment,,1,,,
3320,,SDY31,vaccination experiment,,1,,,
3321,,SDY32,vaccination experiment,,1,,,
3322,,SDY36,vaccination experiment,,1,,,
3323,,SDY36,vaccination experiment,,1,,,
3324,,SDY36,vaccination experiment,,1,,,
3325,,SDY36,vaccination experiment,,1,,,
3326,,SDY36,vaccination experiment,,1,,,
3327,,SDY36,vaccination experiment,,1,,,
3328,,SDY36,vaccination experiment,,1,,,
3329,,SDY36,vaccination experiment,,1,,,
3330,,SDY36,vaccination experiment,,1,,,
3331,,SDY37,vaccination experiment,,1,,,
3332,,SDY37,vaccination experiment,,1,,,
3333,,SDY37,vaccination experiment,,1,,,
3334,,SDY37,vaccination experiment,,1,,,
3335,,SDY37,vaccination experiment,,1,,,
3336,,SDY37,vaccination experiment,,1,,,
3337,,SDY28,vaccination experiment,,1,,,
3338,,SDY288,vaccination experiment,,1,,,
3339,,SDY288,vaccination experiment,,1,,,
3340,,SDY288,vaccination experiment,,1,,,
3341,,SDY288,vaccination experiment,,1,,,
3342,,SDY288,vaccination experiment,,1,,,
3343,,SDY288,vaccination experiment,,1,,,
3344,,SDY288,vaccination experiment,,1,,,
3345,,SDY288,vaccination experiment,,1,,,
3346,,SDY288,vaccination experiment,,1,,,
3347,,SDY288,vaccination experiment,,1,,,
3348,,SDY288,vaccination experiment,,1,,,
3349,,SDY288,vaccination experiment,,1,,,
3350,,SDY288,vaccination experiment,,1,,,
3351,,SDY288,vaccination experiment,,1,,,
3352,,SDY288,vaccination experiment,,1,,,
3353,,SDY288,vaccination experiment,,1,,,
3354,,SDY288,vaccination experiment,,1,,,
3355,,SDY288,vaccination experiment,,1,,,
3356,,SDY288,vaccination experiment,,1,,,
3357,,SDY286,vaccination experiment,,1,,,
3358,,SDY286,vaccination experiment,,1,,,
3359,,SDY286,vaccination experiment,,1,,,
3360,,SDY286,vaccination experiment,,1,,,
3361,,SDY286,vaccination experiment,,1,,,
3362,,SDY286,vaccination experiment,,1,,,
3363,,SDY286,vaccination experiment,,1,,,
3364,,SDY288,vaccination experiment,,1,,,
