sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definition,expsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_source
2827,,2717,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733857,PBMC,NCIT_C12519,ES497883,,,GEO
2828,,2718,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733860,PBMC,NCIT_C12519,ES497884,,,GEO
2829,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733863,PBMC,NCIT_C12519,ES497885,,,GEO
2830,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733866,PBMC,NCIT_C12519,ES497886,,,GEO
2831,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733869,PBMC,NCIT_C12519,ES497887,,,GEO
2832,,2722,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733872,PBMC,NCIT_C12519,ES497888,,,GEO
2833,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733875,PBMC,NCIT_C12519,ES497889,,,GEO
2834,,2725,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733880,PBMC,NCIT_C12519,ES497890,,,GEO
2835,,2726,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733883,PBMC,NCIT_C12519,ES497891,,,GEO
2836,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733886,PBMC,NCIT_C12519,ES497892,,,GEO
2837,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733889,PBMC,NCIT_C12519,ES497893,,,GEO
2838,,2729,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733892,PBMC,NCIT_C12519,ES497894,,,GEO
2839,,2730,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733895,PBMC,NCIT_C12519,ES497895,,,GEO
2840,,2731,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733898,PBMC,NCIT_C12519,ES497896,,,GEO
2841,,2732,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733901,PBMC,NCIT_C12519,ES497897,,,GEO
2842,,2733,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733904,PBMC,NCIT_C12519,ES497898,,,GEO
2843,,2734,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733907,PBMC,NCIT_C12519,ES497899,,,GEO
2844,,2735,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733910,PBMC,NCIT_C12519,ES497900,,,GEO
2845,,2736,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733913,PBMC,NCIT_C12519,ES497901,,,GEO
2846,,2737,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733916,PBMC,NCIT_C12519,ES497902,,,GEO
2847,,2738,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733919,PBMC,NCIT_C12519,ES497903,,,GEO
2848,,2739,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733922,PBMC,NCIT_C12519,ES497904,,,GEO
2849,,2740,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733925,PBMC,NCIT_C12519,ES497905,,,GEO
2850,,2389,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733943,PBMC,NCIT_C12519,ES497906,,,GEO
2851,,2742,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733952,PBMC,NCIT_C12519,ES497907,,,GEO
2852,,2387,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733946,PBMC,NCIT_C12519,ES497908,,,GEO
2853,,2392,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733949,PBMC,NCIT_C12519,ES497909,,,GEO
2854,,2395,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733955,PBMC,NCIT_C12519,ES497910,,,GEO
2855,,2398,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733958,PBMC,NCIT_C12519,ES497911,,,GEO
2856,,2748,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733961,PBMC,NCIT_C12519,ES497912,,,GEO
2857,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733964,PBMC,NCIT_C12519,ES497913,,,GEO
2858,,2407,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733969,PBMC,NCIT_C12519,ES497914,,,GEO
2859,,2410,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733972,PBMC,NCIT_C12519,ES497915,,,GEO
2860,,2413,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733975,PBMC,NCIT_C12519,ES497916,,,GEO
2861,,2416,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733978,PBMC,NCIT_C12519,ES497917,,,GEO
2862,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733981,PBMC,NCIT_C12519,ES497918,,,GEO
2863,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733984,PBMC,NCIT_C12519,ES497919,,,GEO
2864,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733989,PBMC,NCIT_C12519,ES497920,,,GEO
2865,,2428,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733992,PBMC,NCIT_C12519,ES497921,,,GEO
2866,,2431,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733995,PBMC,NCIT_C12519,ES497922,,,GEO
2867,,2437,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733998,PBMC,NCIT_C12519,ES497923,,,GEO
2868,,2761,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734000,PBMC,NCIT_C12519,ES497924,,,GEO
2869,,2762,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734003,PBMC,NCIT_C12519,ES497925,,,GEO
2870,,2763,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734006,PBMC,NCIT_C12519,ES497926,,,GEO
2871,,2764,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734009,PBMC,NCIT_C12519,ES497927,,,GEO
2872,,2440,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734012,PBMC,NCIT_C12519,ES497928,,,GEO
2873,,2443,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734015,PBMC,NCIT_C12519,ES497929,,,GEO
2874,,2446,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734018,PBMC,NCIT_C12519,ES497930,,,GEO
2875,,2768,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM734021,PBMC,NCIT_C12519,ES497931,,,GEO
2876,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734029,PBMC,NCIT_C12519,ES497932,,,GEO
2877,,2721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734036,PBMC,NCIT_C12519,ES497933,,,GEO
2878,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734059,PBMC,NCIT_C12519,ES497934,,,GEO
2879,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734083,PBMC,NCIT_C12519,ES497935,,,GEO
2880,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734099,PBMC,NCIT_C12519,ES497936,,,GEO
2881,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734051,PBMC,NCIT_C12519,ES497937,,,GEO
2882,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734043,PBMC,NCIT_C12519,ES497938,,,GEO
2883,,2754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734068,PBMC,NCIT_C12519,ES497939,,,GEO
2884,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734075,PBMC,NCIT_C12519,ES497940,,,GEO
2885,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734091,PBMC,NCIT_C12519,ES497941,,,GEO
2886,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734033,PBMC,NCIT_C12519,ES497943,,,GEO
2887,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734039,PBMC,NCIT_C12519,ES497944,,,GEO
2888,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734063,PBMC,NCIT_C12519,ES497945,,,GEO
2889,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734087,PBMC,NCIT_C12519,ES497946,,,GEO
2890,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734103,PBMC,NCIT_C12519,ES497947,,,GEO
2891,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734055,PBMC,NCIT_C12519,ES497948,,,GEO
2892,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734047,PBMC,NCIT_C12519,ES497949,,,GEO
2893,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734071,PBMC,NCIT_C12519,ES497951,,,GEO
2894,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734079,PBMC,NCIT_C12519,ES497952,,,GEO
2895,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,,GSE29619,GSM734095,PBMC,NCIT_C12519,ES497953,,,GEO
2896,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734024,PBMC,NCIT_C12519,ES497954,,,GEO
2897,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734031,PBMC,NCIT_C12519,ES497955,,,GEO
2898,,2721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734038,PBMC,NCIT_C12519,ES497956,,,GEO
2899,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734061,PBMC,NCIT_C12519,ES497957,,,GEO
2900,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734085,PBMC,NCIT_C12519,ES497958,,,GEO
2901,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734101,PBMC,NCIT_C12519,ES497959,,,GEO
2902,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734053,PBMC,NCIT_C12519,ES497960,,,GEO
2903,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734045,PBMC,NCIT_C12519,ES497961,,,GEO
2904,,2754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734070,PBMC,NCIT_C12519,ES497963,,,GEO
2905,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734077,PBMC,NCIT_C12519,ES497964,,,GEO
2906,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734093,PBMC,NCIT_C12519,ES497965,,,GEO
2907,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734027,PBMC,NCIT_C12519,ES497966,,,GEO
2908,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734035,PBMC,NCIT_C12519,ES497967,,,GEO
2909,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734041,PBMC,NCIT_C12519,ES497968,,,GEO
2910,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734065,PBMC,NCIT_C12519,ES497969,,,GEO
2911,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734089,PBMC,NCIT_C12519,ES497970,,,GEO
2912,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734105,PBMC,NCIT_C12519,ES497971,,,GEO
2913,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734057,PBMC,NCIT_C12519,ES497972,,,GEO
2914,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734049,PBMC,NCIT_C12519,ES497973,,,GEO
2915,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734073,PBMC,NCIT_C12519,ES497975,,,GEO
2916,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734081,PBMC,NCIT_C12519,ES497976,,,GEO
2917,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,,GSE29619,GSM734097,PBMC,NCIT_C12519,ES497977,,,GEO
2918,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734023,PBMC,NCIT_C12519,ES497978,,,GEO
2919,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734030,PBMC,NCIT_C12519,ES497979,,,GEO
2920,,2721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734037,PBMC,NCIT_C12519,ES497980,,,GEO
2921,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734060,PBMC,NCIT_C12519,ES497981,,,GEO
2922,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734084,PBMC,NCIT_C12519,ES497982,,,GEO
2923,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734100,PBMC,NCIT_C12519,ES497983,,,GEO
2924,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734052,PBMC,NCIT_C12519,ES497984,,,GEO
2925,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734044,PBMC,NCIT_C12519,ES497985,,,GEO
2926,,2754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734069,PBMC,NCIT_C12519,ES497986,,,GEO
2927,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734076,PBMC,NCIT_C12519,ES497987,,,GEO
2928,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734092,PBMC,NCIT_C12519,ES497988,,,GEO
2929,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734026,PBMC,NCIT_C12519,ES497989,,,GEO
2930,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734034,PBMC,NCIT_C12519,ES497990,,,GEO
2931,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734040,PBMC,NCIT_C12519,ES497991,,,GEO
2932,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734064,PBMC,NCIT_C12519,ES497992,,,GEO
2933,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734088,PBMC,NCIT_C12519,ES497993,,,GEO
2934,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734104,PBMC,NCIT_C12519,ES497994,,,GEO
2935,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734056,PBMC,NCIT_C12519,ES497995,,,GEO
2936,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734048,PBMC,NCIT_C12519,ES497996,,,GEO
2937,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE29619,GSM734072,Other,NCIT_C43412,ES497997,,,GEO
2938,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734080,PBMC,NCIT_C12519,ES497998,,,GEO
2939,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD14 + monocytes isolated from PBMCs,,GSE29619,GSM734096,PBMC,NCIT_C12519,ES497999,,,GEO
2940,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734022,PBMC,NCIT_C12519,ES498000,,,GEO
2941,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734028,PBMC,NCIT_C12519,ES498001,,,GEO
2942,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734058,PBMC,NCIT_C12519,ES498002,,,GEO
2943,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734082,PBMC,NCIT_C12519,ES498003,,,GEO
2944,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734098,PBMC,NCIT_C12519,ES498004,,,GEO
2945,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734050,PBMC,NCIT_C12519,ES498005,,,GEO
2946,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734042,PBMC,NCIT_C12519,ES498006,,,GEO
2947,,2410,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734066,PBMC,NCIT_C12519,ES498007,,,GEO
2948,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734074,PBMC,NCIT_C12519,ES498008,,,GEO
2949,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734090,PBMC,NCIT_C12519,ES498009,,,GEO
2950,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734025,PBMC,NCIT_C12519,ES498010,,,GEO
2951,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734032,PBMC,NCIT_C12519,ES498011,,,GEO
2952,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734062,PBMC,NCIT_C12519,ES498012,,,GEO
2953,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734086,PBMC,NCIT_C12519,ES498013,,,GEO
2954,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734102,PBMC,NCIT_C12519,ES498014,,,GEO
2955,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734054,PBMC,NCIT_C12519,ES498015,,,GEO
2956,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734046,PBMC,NCIT_C12519,ES498016,,,GEO
2957,,2410,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734067,PBMC,NCIT_C12519,ES498017,,,GEO
2958,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734078,PBMC,NCIT_C12519,ES498018,,,GEO
2959,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,PBMC : CD19 + B cells isolated from PBMCs,,GSE29619,GSM734094,PBMC,NCIT_C12519,ES498019,,,GEO
2960,,2960,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733816,PBMC,NCIT_C12519,ES498020,,,GEO
2961,,2387,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733819,PBMC,NCIT_C12519,ES498021,,,GEO
2962,,2962,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733822,PBMC,NCIT_C12519,ES498022,,,GEO
2963,,2963,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733825,PBMC,NCIT_C12519,ES498023,,,GEO
2964,,2964,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733828,PBMC,NCIT_C12519,ES498024,,,GEO
2965,,2392,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733831,PBMC,NCIT_C12519,ES498025,,,GEO
2966,,2395,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733834,PBMC,NCIT_C12519,ES498026,,,GEO
2967,,2398,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733837,PBMC,NCIT_C12519,ES498027,,,GEO
2968,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733840,PBMC,NCIT_C12519,ES498028,,,GEO
2969,,2960,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733817,PBMC,NCIT_C12519,ES498029,,,GEO
2970,,2387,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733820,PBMC,NCIT_C12519,ES498030,,,GEO
2971,,2962,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733823,PBMC,NCIT_C12519,ES498031,,,GEO
2972,,2963,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733826,PBMC,NCIT_C12519,ES498032,,,GEO
2973,,2964,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733829,PBMC,NCIT_C12519,ES498033,,,GEO
2974,,2392,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733832,PBMC,NCIT_C12519,ES498034,,,GEO
2975,,2395,blood draw,EFO_0009121,3.0,Days,UO_0000035,,PBMC : PBMC,,GSE29619,GSM733835,PBMC,NCIT_C12519,ES498035,,,GEO
